ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,7468,0,USD,1,SET,"INDUSTRIAL VALVE COMPONENTS - P.NO.SPKSSX4010MHBD4-SPARES SSX_MANUAL 4 1/16""-10KEE PX PSL-3 AS PER I"
28-03-2024,ARABIAN DRILLING CO,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,64,0,USD,32,NOS,"INDUSTRIAL VALVE COMPONENTS- PT NO: PM1798G ASSY COMP FLAT WASHER 1-3/4"" CARBONAND LOW ALLOY STEEL,"
28-03-2024,ARABIAN DRILLING CO,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,39000,0,USD,1,SET,"INDUSTRIAL VALVE COMPONENTS-PT NO:SPKS1120 RE-CERTIFICATION SPARES CHOKE & KILLMANIFOLD 4-1/16""-10K"
28-03-2024,SAUDI ARAMCO ROWAN OFFSHORE DRILLING,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,14338.01,0,USD,1,NOS,"INDUSTRIAL VALVES- PT NO:MCSX5010DBL1 ASSEMBLY GATE VALVE MANUAL MODEL SUPRAM-MCSX,51/8 10K,DD PX PS"
28-03-2024,SRI ENERGY INC,United Kingdom,SRI ENERGY VALVES PRIVATE LIMITED,India,9234.6,0,USD,1,NOS,"INDUSTRIAL VALVES P.NO SSX3015MHBL4 ASSEMBLY SSX_MANUAL GATE VALVE, 3-1/16""-15K,EE, PX, PSL-3G, PR2F"
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,67200,0,USD,4,SET,"INDUSTRIAL VALVE COMPONENTS - P.NO.SPKSSX3020GMHBL1-SPARES SSX_MANUAL VALVE 3-1/16""-20K EE PX PSL-3"
28-03-2024,ARABIAN DRILLING CO,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,64,0,USD,32,NOS,"INDUSTRIAL VALVE COMPONENTS- PT NO: SN165G ASSY COMP NUT ASTM A194 GR.2H, SES-4.6.106B, 1-3/4"" -8UN-"
28-03-2024,ARABIAN DRILLING CO,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,16,0,USD,8,NOS,"INDUSTRIAL VALVE COMPONENTS-PT NO: SK712G MACH COMP STUD TAP END 1 3/4""-8UN-2A X16-3/4"" LONG 4140 SE"
28-03-2024,SAUDI ARAMCO ROWAN OFFSHORE DRILLING,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,1204.28,0,USD,1,SET,INDUSTRIAL VALVE COMPONENTS- PT NO:MNKMCSX5010DBL1 MINOR SPARES KIT MCSX-MANUALGATE VALVE (QTY - 26
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,33588.8,0,USD,2,SET,"INDUSTRIAL VALVE COMPONENTS-P.NO.SPKSCM3020WDHHB T1-SPARE KIT SCM CHOKE,HYDRAULIC WITH WORM GEAR OPE"
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,11748,0,USD,1,SET,INDUSTRIAL VALVE COMPONENTS - P.No.VASSSX4010HMHBD3-SPARES SSX_HYD GATE VALVE &ACTUATOR AS PER INVOI
28-03-2024,"SRI ENERGY, INC.",United States,SRI ENERGY VALVES PRIVATE LIMITED,India,1807.61,0,USD,49,NOS,INDUSTRIAL VALVE COMP PART NO CSX4010H22A11 MACH COMP CSX SEAT 4-1/16-10K 410 SSSES-4.6.10 TRIBOCOR
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,4707.2,0,USD,1,SET,INDUSTRIAL VALVE COMPONENTS - P.NO.SPKSSX2010MHBD3-SPARES SSX MANUAL GATE VALVEAS PER INVOICE
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,9,0,USD,1,NOS,"INDUSTRIAL VALVE COMPONENTS-SDX3015SFS9-MACH COMP SDX_HYD STEM PIN, 3-1/16""-15K, EN-19 SES 4.6.64"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,18,0,USD,1,NOS,"INDUSTRIAL VALVE COMPONENTS-SDX30159- MACH COMP SDX,STEM PIN,3-1/16""-15K, EN-19SES - 4.6.64 PHOSPHAT"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,144,0,USD,1,NOS,"INDUSTRIAL VALVE COMPONENTS-PSE1210X2-ASSY COMP STEM PACKING 1.25""ID X 2.00""OD X1.00""H,SES-4.6.82  A"
